formulation,axis,slice_direction,coordinate_m,x_m,y_m,u_parallel_m_s,u_tangential_m_s,u_x_m_s,u_y_m_s
darcy_taylor_hood_p2p1,y,flux,0.000197127,0.00036505,0.000197127,0.0007316717438176353,0.0009885500329096751,0.0009885500329096751,0.0007316717438176353
darcy_taylor_hood_p2p1,y,flux,0.00019952590000000002,0.00036505,0.00019952590000000002,0.0007934629371887919,0.0005568231492785881,0.0005568231492785881,0.0007934629371887919
darcy_taylor_hood_p2p1,y,flux,0.0002019248,0.00036505,0.0002019248,0.0008258034884577958,0.0006832720092339662,0.0006832720092339662,0.0008258034884577958
darcy_taylor_hood_p2p1,y,flux,0.0002043237,0.00036505,0.0002043237,0.0009230044860794062,0.0006638068586597909,0.0006638068586597909,0.0009230044860794062
darcy_taylor_hood_p2p1,y,flux,0.00020672260000000002,0.00036505,0.00020672260000000002,0.0010850659300536236,0.0004984276975560602,0.0004984276975560602,0.0010850659300536236
darcy_taylor_hood_p2p1,y,flux,0.0002091215,0.00036505,0.0002091215,0.0011862375288417307,0.00024206226345734047,0.00024206226345734047,0.0011862375288417307
darcy_taylor_hood_p2p1,y,flux,0.0002115204,0.00036505,0.0002115204,0.0009372014548139906,0.00016658312801595132,0.00016658312801595132,0.0009372014548139906
darcy_taylor_hood_p2p1,y,flux,0.00021391930000000002,0.00036505,0.00021391930000000002,0.000814851355605378,0.00015721787086192605,0.00015721787086192605,0.000814851355605378
darcy_taylor_hood_p2p1,y,flux,0.0002163182,0.00036505,0.0002163182,0.0008191872312158923,0.0002139664919952639,0.0002139664919952639,0.0008191872312158923
darcy_taylor_hood_p2p1,y,flux,0.0002187171,0.00036505,0.0002187171,0.0009502090816455343,0.00033682899141596593,0.00033682899141596593,0.0009502090816455343
darcy_taylor_hood_p2p1,y,flux,0.00022111600000000002,0.00036505,0.00022111600000000002,0.0011538530205540227,0.0004989790926582603,0.0004989790926582603,0.0011538530205540227
darcy_taylor_hood_p2p1,y,flux,0.00022351490000000002,0.00036505,0.00022351490000000002,0.001302328237140598,0.0005873702654438108,0.0005873702654438108,0.001302328237140598
darcy_taylor_hood_p2p1,y,flux,0.0002259138,0.00036505,0.0002259138,0.0013916225622035107,0.0005965486234326544,0.0005965486234326544,0.0013916225622035107
darcy_taylor_hood_p2p1,y,flux,0.00022831270000000001,0.00036505,0.00022831270000000001,0.001421735995742763,0.0005265141666247919,0.0005265141666247919,0.001421735995742763
darcy_taylor_hood_p2p1,y,flux,0.00023071160000000002,0.00036505,0.00023071160000000002,0.0014579381525156514,0.0005030743748056903,0.0005030743748056903,0.0014579381525156514
darcy_taylor_hood_p2p1,y,flux,0.0002331105,0.00036505,0.0002331105,0.0014897200886475745,0.000560403810142596,0.000560403810142596,0.0014897200886475745
darcy_taylor_hood_p2p1,y,flux,0.0002355094,0.00036505,0.0002355094,0.0014556579553035899,0.0005972144839838724,0.0005972144839838724,0.0014556579553035899
darcy_taylor_hood_p2p1,y,flux,0.00023790830000000002,0.00036505,0.00023790830000000002,0.0013557517524836972,0.0006135063963295189,0.0006135063963295189,0.0013557517524836972
darcy_taylor_hood_p2p1,y,flux,0.0002403072,0.00036505,0.0002403072,0.0012477182342671192,0.000601599181327015,0.000601599181327015,0.0012477182342671192
darcy_taylor_hood_p2p1,y,flux,0.0002427061,0.00036505,0.0002427061,0.0013508921773466396,0.0005572018080534191,0.0005572018080534191,0.0013508921773466396
darcy_taylor_hood_p2p1,y,flux,0.000245105,0.00036505,0.000245105,0.0013931575935133076,0.0005340440320658389,0.0005340440320658389,0.0013931575935133076
darcy_taylor_hood_p2p1,y,flux,0.0002475039,0.00036505,0.0002475039,0.0013745144827671252,0.0005321258533642747,0.0005321258533642747,0.0013745144827671252
darcy_taylor_hood_p2p1,y,flux,0.0002499028,0.00036505,0.0002499028,0.0012949628451080911,0.000551447271948726,0.000551447271948726,0.0012949628451080911
darcy_taylor_hood_p2p1,y,flux,0.0002523017,0.00036505,0.0002523017,0.0014747707210812447,0.0005365938888381255,0.0005365938888381255,0.0014747707210812447
darcy_taylor_hood_p2p1,y,flux,0.0002547006,0.00036505,0.0002547006,0.0016332462329758694,0.0004851039312279218,0.0004851039312279218,0.0016332462329758694
darcy_taylor_hood_p2p1,y,flux,0.0002570995,0.00036505,0.0002570995,0.0017003122741693062,0.00040424263766048276,0.00040424263766048276,0.0017003122741693062
darcy_taylor_hood_p2p1,y,flux,0.00025949839999999996,0.00036505,0.00025949839999999996,0.001675968844661556,0.00029401000813581097,0.00029401000813581097,0.001675968844661556
darcy_taylor_hood_p2p1,y,flux,0.00026189729999999997,0.00036505,0.00026189729999999997,0.0016799189403402764,0.0003016169895543757,0.0003016169895543757,0.0016799189403402764
darcy_taylor_hood_p2p1,y,flux,0.0002642962,0.00036505,0.0002642962,0.0016970505216988936,0.00037760838265121647,0.00037760838265121647,0.0016970505216988936
darcy_taylor_hood_p2p1,y,flux,0.0002666951,0.00036505,0.0002666951,0.0015876041034762083,0.00033921230507023527,0.00033921230507023527,0.0015876041034762083
darcy_taylor_hood_p2p1,y,flux,0.000269094,0.00036505,0.000269094,0.00135157968567222,0.0001864287568114323,0.0001864287568114323,0.00135157968567222
darcy_taylor_hood_p2p1,y,flux,0.0002714929,0.00036505,0.0002714929,0.0010216352177059272,-8.489062805541306e-05,-8.489062805541306e-05,0.0010216352177059272
darcy_taylor_hood_p2p1,y,flux,0.00027389179999999996,0.00036505,0.00027389179999999996,0.0009238215559394656,-0.0003682056003430113,-0.0003682056003430113,0.0009238215559394656
darcy_taylor_hood_p2p1,y,flux,0.00027629069999999997,0.00036505,0.00027629069999999997,0.0009488722244932808,-0.0005358237286253632,-0.0005358237286253632,0.0009488722244932808
darcy_taylor_hood_p2p1,y,flux,0.0002786896,0.00036505,0.0002786896,0.0010967872233673761,-0.0005877450129024614,-0.0005877450129024614,0.0010967872233673761
darcy_taylor_hood_p2p1,y,flux,0.0002810885,0.00036505,0.0002810885,0.0013675665525617517,-0.0005239694531743057,-0.0005239694531743057,0.0013675665525617517
darcy_taylor_hood_p2p1,y,flux,0.0002834874,0.00036505,0.0002834874,0.0013543239147983425,-0.0004773639769000426,-0.0004773639769000426,0.0013543239147983425
darcy_taylor_hood_p2p1,y,flux,0.0002858863,0.00036505,0.0002858863,0.0012504828520130639,-0.0004331902701618621,-0.0004331902701618621,0.0012504828520130639
darcy_taylor_hood_p2p1,y,flux,0.0002882852,0.00036505,0.0002882852,0.0011568187034920498,-0.0003644458694138501,-0.0003644458694138501,0.0011568187034920498
darcy_taylor_hood_p2p1,y,flux,0.00029068409999999996,0.00036505,0.00029068409999999996,0.0010733314692353006,-0.0002711307746560089,-0.0002711307746560089,0.0010733314692353006
darcy_taylor_hood_p2p1,y,flux,0.00029308299999999997,0.00036505,0.00029308299999999997,0.0010433968158295893,-0.00019387475226958042,-0.00019387475226958042,0.0010433968158295893
darcy_taylor_hood_p2p1,y,flux,0.0002954819,0.00036505,0.0002954819,0.0010368022097765723,-0.000157549213035656,-0.000157549213035656,0.0010368022097765723
darcy_taylor_hood_p2p1,y,flux,0.0002978808,0.00036505,0.0002978808,0.0009801311622356487,-0.00011433158948488959,-0.00011433158948488959,0.0009801311622356487
darcy_taylor_hood_p2p1,y,flux,0.0003002797,0.00036505,0.0003002797,0.0008733836732068186,-6.422188161728109e-05,-6.422188161728109e-05,0.0008733836732068186
darcy_taylor_hood_p2p1,y,flux,0.0003026786,0.00036505,0.0003026786,0.0007428907909562808,-1.12526397686991e-05,-1.12526397686991e-05,0.0007428907909562808
darcy_taylor_hood_p2p1,y,flux,0.00030507749999999996,0.00036505,0.00030507749999999996,0.0008235652196290024,3.836507301265494e-06,3.836507301265494e-06,0.0008235652196290024
darcy_taylor_hood_p2p1,y,flux,0.00030747639999999997,0.00036505,0.00030747639999999997,0.0008261358587474495,2.134580164139345e-05,2.134580164139345e-05,0.0008261358587474495
darcy_taylor_hood_p2p1,y,flux,0.0003098753,0.00036505,0.0003098753,0.0007506027083116194,4.127524325168448e-05,4.127524325168448e-05,0.0007506027083116194
darcy_taylor_hood_p2p1,y,flux,0.0003122742,0.00036505,0.0003122742,0.0005969657683215122,6.362483213213857e-05,6.362483213213857e-05,0.0005969657683215122
darcy_taylor_hood_p2p1,y,flux,0.0003146731,0.00036505,0.0003146731,0.0006764459536631519,2.338026378627608e-05,2.338026378627608e-05,0.0006764459536631519
darcy_taylor_hood_p2p1,y,flux,0.000317072,0.00036505,0.000317072,0.0007575330741544583,-2.0442268092031375e-05,-2.0442268092031375e-05,0.0007575330741544583
darcy_taylor_hood_p2p1,y,flux,0.0003194709,0.00036505,0.0003194709,0.0007258646612825728,-4.235432123930874e-05,-4.235432123930874e-05,0.0007258646612825728
darcy_taylor_hood_p2p1,y,flux,0.00032186979999999997,0.00036505,0.00032186979999999997,0.0005814407150474995,-4.235589565555626e-05,-4.235589565555626e-05,0.0005814407150474995
darcy_taylor_hood_p2p1,y,flux,0.0003242687,0.00036505,0.0003242687,0.0006182490764907233,-0.0001212853601665103,-0.0001212853601665103,0.0006182490764907233
darcy_taylor_hood_p2p1,y,flux,0.0003266676,0.00036505,0.0003266676,0.0008861154235840529,-0.0002671685705697622,-0.0002671685705697622,0.0008861154235840529
darcy_taylor_hood_p2p1,y,flux,0.0003290665,0.00036505,0.0003290665,0.0008780686930113516,-0.00029339782818046283,-0.00029339782818046283,0.0008780686930113516
darcy_taylor_hood_p2p1,y,flux,0.0003314654,0.00036505,0.0003314654,0.0005941088847726207,-0.00019997313299861255,-0.00019997313299861255,0.0005941088847726207
darcy_taylor_hood_p2p1,y,flux,0.0003338643,0.00036505,0.0003338643,6.608907510726716e-05,1.3086828967788397e-06,1.3086828967788397e-06,6.608907510726716e-05
darcy_taylor_hood_p2p1,y,flux,0.00033626319999999996,0.00036505,0.00033626319999999996,0.00010021151113752358,4.803721406772544e-07,4.803721406772544e-07,0.00010021151113752358
darcy_taylor_hood_p2p1,y,flux,0.00033866209999999997,0.00036505,0.00033866209999999997,0.00012155552451662066,2.461457427144694e-08,2.461457427144694e-08,0.00012155552451662066
darcy_taylor_hood_p2p1,y,flux,0.000341061,0.00036505,0.000341061,0.00013012111524455755,-5.858980243855972e-08,-5.858980243855972e-08,0.00013012111524455755
darcy_taylor_hood_p2p1,y,flux,0.0003434599,0.00036505,0.0003434599,0.00012590828332133418,2.307590105472339e-07,2.307590105472339e-07,0.00012590828332133418
darcy_taylor_hood_p2p1,y,flux,0.0003458588,0.00036505,0.0003458588,0.00023012186963023692,0.0005485820469879466,0.0005485820469879466,0.00023012186963023692
darcy_taylor_hood_p2p1,y,flux,0.0003482577,0.00036505,0.0003482577,0.0003006595383027745,0.0009707054265179231,0.0009707054265179231,0.0003006595383027745
darcy_taylor_hood_p2p1,y,flux,0.0003506566,0.00036505,0.0003506566,0.00027122565119349474,0.0009612559713389028,0.0009612559713389028,0.00027122565119349474
darcy_taylor_hood_p2p1,y,flux,0.00035305549999999997,0.00036505,0.00035305549999999997,0.00014182020830240147,0.0005202336814509004,0.0005202336814509004,0.00014182020830240147
darcy_taylor_hood_p2p1,y,flux,0.0003554544,0.00036505,0.0003554544,2.873106073116896e-06,2.0086913995730194e-07,2.0086913995730194e-07,2.873106073116896e-06
darcy_taylor_hood_p2p1,y,flux,0.0003578533,0.00036505,0.0003578533,1.3968869367897593e-06,3.696788241269137e-07,3.696788241269137e-07,1.3968869367897593e-06
darcy_taylor_hood_p2p1,y,flux,0.0003602522,0.00036505,0.0003602522,6.837449211197398e-07,3.568013385360855e-07,3.568013385360855e-07,6.837449211197398e-07
darcy_taylor_hood_p2p1,y,flux,0.0003626511,0.00036505,0.0003626511,7.336800261067439e-07,1.622366831849318e-07,1.622366831849318e-07,7.336800261067439e-07
darcy_taylor_hood_p2p1,y,flux,0.00036505,0.00036505,0.00036505,1.5466922517514448e-06,-2.1401514192679834e-07,-2.1401514192679834e-07,1.5466922517514448e-06
darcy_taylor_hood_p2p1,y,flux,0.00036744889999999996,0.00036505,0.00036744889999999996,7.682951642654338e-06,-9.912568911503982e-06,-9.912568911503982e-06,7.682951642654338e-06
darcy_taylor_hood_p2p1,y,flux,0.00036984779999999997,0.00036505,0.00036984779999999997,1.0454468244984572e-05,-1.4737071708415447e-05,-1.4737071708415447e-05,1.0454468244984572e-05
darcy_taylor_hood_p2p1,y,flux,0.0003722467,0.00036505,0.0003722467,9.861242058741989e-06,-1.4687523532661029e-05,-1.4687523532661029e-05,9.861242058741989e-06
darcy_taylor_hood_p2p1,y,flux,0.0003746456,0.00036505,0.0003746456,5.903273083926513e-06,-9.763924384240571e-06,-9.763924384240571e-06,5.903273083926513e-06
darcy_taylor_hood_p2p1,y,flux,0.0003770445,0.00036505,0.0003770445,0.0004350234074930261,-0.0007604155087400908,-0.0007604155087400908,0.0004350234074930261
darcy_taylor_hood_p2p1,y,flux,0.0003794434,0.00036505,0.0003794434,0.0008175697959886704,-0.0014704302947719644,-0.0014704302947719644,0.0008175697959886704
darcy_taylor_hood_p2p1,y,flux,0.00038184229999999996,0.00036505,0.00038184229999999996,0.0008626721793314647,-0.0016413225842874754,-0.0016413225842874754,0.0008626721793314647
darcy_taylor_hood_p2p1,y,flux,0.00038424119999999997,0.00036505,0.00038424119999999997,0.0005703305575214113,-0.0012730923772866314,-0.0012730923772866314,0.0005703305575214113
darcy_taylor_hood_p2p1,y,flux,0.0003866401,0.00036505,0.0003866401,0.000195234139322276,-0.0007652144980754906,-0.0007652144980754906,0.000195234139322276
darcy_taylor_hood_p2p1,y,flux,0.000389039,0.00036505,0.000389039,0.00025032861640842687,-0.0009385474302405635,-0.0009385474302405635,0.00025032861640842687
darcy_taylor_hood_p2p1,y,flux,0.0003914379,0.00036505,0.0003914379,0.0002523942325842882,-0.0010438714585184763,-0.0010438714585184763,0.0002523942325842882
darcy_taylor_hood_p2p1,y,flux,0.0003938368,0.00036505,0.0003938368,0.00020143098784986,-0.0010811865829092279,-0.0010811865829092279,0.00020143098784986
darcy_taylor_hood_p2p1,y,flux,0.0003962357,0.00036505,0.0003962357,9.743888220514232e-05,-0.0010504928034128199,-0.0010504928034128199,9.743888220514232e-05
darcy_taylor_hood_p2p1,y,flux,0.00039863459999999997,0.00036505,0.00039863459999999997,-0.0003648577776632232,-0.001100806027830525,-0.001100806027830525,-0.0003648577776632232
darcy_taylor_hood_p2p1,y,flux,0.0004010335,0.00036505,0.0004010335,-0.0005804394583473402,-0.0009907395454419648,-0.0009907395454419648,-0.0005804394583473402
darcy_taylor_hood_p2p1,y,flux,0.0004034324,0.00036505,0.0004034324,-0.0005284606584588053,-0.0007113167002642251,-0.0007113167002642251,-0.0005284606584588053
darcy_taylor_hood_p2p1,y,flux,0.0004058313,0.00036505,0.0004058313,-0.00020892137799761854,-0.0002625374922973066,-0.0002625374922973066,-0.00020892137799761854
darcy_taylor_hood_p2p1,y,flux,0.0004082302,0.00036505,0.0004082302,-1.32962482991284e-05,-2.933088585575612e-05,-2.933088585575612e-05,-1.32962482991284e-05
darcy_taylor_hood_p2p1,y,flux,0.0004106291,0.00036505,0.0004106291,-1.4303809781263988e-05,-1.4532677270525362e-05,-1.4532677270525362e-05,-1.4303809781263988e-05
darcy_taylor_hood_p2p1,y,flux,0.00041302799999999996,0.00036505,0.00041302799999999996,-1.1978506976983067e-05,-4.818095528300833e-06,-4.818095528300833e-06,-1.1978506976983067e-05
darcy_taylor_hood_p2p1,y,flux,0.00041542689999999997,0.00036505,0.00041542689999999997,-6.3203398862855885e-06,-1.8714062908213755e-07,-1.8714062908213755e-07,-6.3203398862855885e-06
darcy_taylor_hood_p2p1,y,flux,0.0004178258,0.00036505,0.0004178258,1.9585494872713707e-09,-2.6085503570793543e-08,-2.6085503570793543e-08,1.9585494872713707e-09
darcy_taylor_hood_p2p1,y,flux,0.0004202247,0.00036505,0.0004202247,-3.114591552240257e-09,-9.32654188629968e-09,-9.32654188629968e-09,-3.114591552240257e-09
darcy_taylor_hood_p2p1,y,flux,0.0004226236,0.00036505,0.0004226236,-4.495504348173179e-09,3.61319675640394e-10,3.61319675640394e-10,-4.495504348173179e-09
darcy_taylor_hood_p2p1,y,flux,0.0004250225,0.00036505,0.0004250225,-2.184188900532068e-09,2.9780811150219627e-09,2.9780811150219627e-09,-2.184188900532068e-09
darcy_taylor_hood_p2p1,y,flux,0.00042742139999999996,0.00036505,0.00042742139999999996,3.819354790683459e-09,-1.4762575681542327e-09,-1.4762575681542327e-09,3.819354790683459e-09
darcy_taylor_hood_p2p1,y,flux,0.00042982029999999997,0.00036505,0.00042982029999999997,3.883314386541634e-09,-1.6976130227551313e-09,-1.6976130227551313e-09,3.883314386541634e-09
darcy_taylor_hood_p2p1,y,flux,0.0004322192,0.00036505,0.0004322192,3.5501658200757192e-09,-1.4454953748981563e-09,-1.4454953748981563e-09,3.5501658200757192e-09
darcy_taylor_hood_p2p1,y,flux,0.0004346181,0.00036505,0.0004346181,3.593041781908381e-09,-1.5024842705278293e-09,-1.5024842705278293e-09,3.593041781908381e-09
darcy_taylor_hood_p2p1,y,flux,0.000437017,0.00036505,0.000437017,4.01194227203962e-09,-1.8685797096441497e-09,-1.8685797096441497e-09,4.01194227203962e-09
darcy_taylor_hood_p2p1,y,flux,0.0004394159,0.00036505,0.0004394159,-1.01566058034621e-08,1.4737497705756684e-08,1.4737497705756684e-08,-1.01566058034621e-08
darcy_taylor_hood_p2p1,y,flux,0.0004418148,0.00036505,0.0004418148,-2.154347062982127e-08,2.7704411850900053e-08,2.7704411850900053e-08,-2.154347062982127e-08
darcy_taylor_hood_p2p1,y,flux,0.00044421369999999996,0.00036505,0.00044421369999999996,-1.4772726444392727e-08,1.91212740557825e-08,1.91212740557825e-08,-1.4772726444392727e-08
darcy_taylor_hood_p2p1,y,flux,0.0004466126,0.00036505,0.0004466126,1.0155626752823872e-08,-1.1011915679596385e-08,-1.1011915679596385e-08,1.0155626752823872e-08
darcy_taylor_hood_p2p1,y,flux,0.0004490115,0.00036505,0.0004490115,-1.0013824700566627e-06,-2.032385772214877e-07,-2.032385772214877e-07,-1.0013824700566627e-06
darcy_taylor_hood_p2p1,y,flux,0.0004514104,0.00036505,0.0004514104,-4.1870422597146146e-06,-1.2922530490763494e-06,-1.2922530490763494e-06,-4.1870422597146146e-06
darcy_taylor_hood_p2p1,y,flux,0.0004538093,0.00036505,0.0004538093,-4.718798144364215e-06,-3.0094942355604517e-06,-3.0094942355604517e-06,-4.718798144364215e-06
darcy_taylor_hood_p2p1,y,flux,0.0004562082,0.00036505,0.0004562082,-2.5966501240054638e-06,-5.354962136673795e-06,-5.354962136673795e-06,-2.5966501240054638e-06
darcy_taylor_hood_p2p1,y,flux,0.00045860709999999996,0.00036505,0.00045860709999999996,2.1794018013615026e-06,-8.328656752416303e-06,-8.328656752416303e-06,2.1794018013615026e-06
darcy_taylor_hood_p2p1,y,flux,0.00046100599999999997,0.00036505,0.00046100599999999997,9.558294808505954e-07,-3.0916868083930538e-06,-3.0916868083930538e-06,9.558294808505954e-07
darcy_taylor_hood_p2p1,y,flux,0.0004634049,0.00036505,0.0004634049,-1.9346304694469018e-07,1.0385326477557542e-06,1.0385326477557542e-06,-1.9346304694469018e-07
darcy_taylor_hood_p2p1,y,flux,0.0004658038,0.00036505,0.0004658038,-5.986015634411462e-08,2.6102825203772193e-06,2.6102825203772193e-06,-5.986015634411462e-08
darcy_taylor_hood_p2p1,y,flux,0.0004682027,0.00036505,0.0004682027,1.356638152652321e-06,1.6235628094713405e-06,1.6235628094713405e-06,1.356638152652321e-06
darcy_taylor_hood_p2p1,y,flux,0.0004706016,0.00036505,0.0004706016,2.3944278914790784e-06,1.6229217996130963e-07,1.6229217996130963e-07,2.3944278914790784e-06
darcy_taylor_hood_p2p1,y,flux,0.0004730005,0.00036505,0.0004730005,2.2115241624435493e-06,1.1819864187088068e-07,1.1819864187088068e-07,2.2115241624435493e-06
darcy_taylor_hood_p2p1,y,flux,0.00047539939999999997,0.00036505,0.00047539939999999997,2.0229219303744545e-06,2.3014533006169916e-07,2.3014533006169916e-07,2.0229219303744545e-06
